longitude,latitude
[-6.53508043],[ 34.1856842]
[-6.53501368],[ 34.18565369]
[-6.53496742],[ 34.1856041]
[-6.53493881],[ 34.18549728]
[-6.53470135],[ 34.18536758]
[-6.53452396],[ 34.18525314]
[-6.53444004],[ 34.18518829]
[-6.53439665],[ 34.18516922]
[-6.5343709],[ 34.18515778]
[-6.53435898],[ 34.18515778]
[-6.53434849],[ 34.18515396]
[-6.53432655],[ 34.18516159]
[-6.53431034],[ 34.18516922]
[-6.53426695],[ 34.18518066]
[-6.53416538],[ 34.18517685]
[-6.53407812],[ 34.18515396]
[-6.53399324],[ 34.185112]
[-6.53398514],[ 34.18502426]
[-6.5340395],[ 34.18491364]
[-6.5342474],[ 34.18477249]
[-6.53481007],[ 34.18451691]
[-6.5352416],[ 34.18427658]
[-6.56601954],[ 34.33575821]
[-6.55082893],[ 34.3060379]
[-6.57256413],[ 34.40969086]
[-3.26625395],[ 17.26560211]
[-4.89369583],[ 26.21107292]
[-2.51109886],[ 13.41916656]
[-4.38910103],[ 24.19011879]
[-2.29099989],[ 12.24478722]
[-4.47509766],[ 23.39632797]
[-5.48209381],[ 28.83038712]
[-6.00584412],[ 31.39436722]
[-6.27901554],[ 32.81473923]
[-6.41892719],[ 33.50347519]
[-6.488307],[ 33.8491478]
[-6.52265072],[ 34.02257919]
[-6.53980637],[ 34.10930252]
[-6.54825497],[ 34.15258026]
[-6.55240726],[ 34.17422485]
[-6.55448627],[ 34.18504715]
[-6.55552721],[ 34.19046402]
[-6.55604458],[ 34.19318008]
[-6.55630255],[ 34.19454575]
[-6.55641603],[ 34.19522095]
[-6.55648088],[ 34.19555664]
[-6.55652809],[ 34.19570923]
[-6.55653429],[ 34.19576263]
[-6.55660248],[ 34.19575882]
[-6.55665779],[ 34.19570923]
[-6.5567584],[ 34.19564056]
[-6.55677271],[ 34.19555664]
[-6.55688858],[ 34.19545364]
[-6.55692339],[ 34.19535828]
[-6.55704021],[ 34.19527054]
[-6.55713701],[ 34.19523239]
[-6.55717182],[ 34.19523621]
[-6.5572381],[ 34.19527817]
[-6.55728006],[ 34.19537354]
[-6.55727291],[ 34.19549561]
[-6.5572772],[ 34.19567108]
[-6.55727148],[ 34.1958847]
[-6.55723286],[ 34.19609833]
[-6.55724525],[ 34.19626236]
[-6.55726337],[ 34.19634628]
[-6.55728769],[ 34.19638824]
[-6.55731106],[ 34.19639587]
[-6.55732727],[ 34.1964035]
[-6.5573616],[ 34.1964035]
[-6.55734205],[ 34.19640732]
[-6.55732203],[ 34.19641113]
[-6.55731201],[ 34.19641876]
[-6.55730104],[ 34.19643021]
[-6.55726624],[ 34.19646835]
[-6.55720472],[ 34.19649124]
[-6.55717802],[ 34.19651794]
[-6.55721664],[ 34.19652939]
[-6.55719757],[ 34.19654846]
[-6.55717182],[ 34.19660187]
[-6.55716038],[ 34.19667435]
[-6.55713797],[ 34.19669724]
[-6.55712271],[ 34.19669724]
[-6.55710554],[ 34.19670868]
[-6.55708647],[ 34.19670868]
[-6.55709076],[ 34.19668579]
[-6.55711174],[ 34.19670868]
[-6.55711651],[ 34.19671631]
[-6.55710602],[ 34.19668579]
[-6.55715942],[ 34.19665146]
[-6.5571909],[ 34.19664001]
[-6.55722094],[ 34.1966362]
[-6.55725527],[ 34.1966629]
[-6.55727768],[ 34.19669342]
[-6.55730581],[ 34.19674301]
[-6.55732584],[ 34.19676971]
[-6.55596113],[ 34.19639587]
[-6.55481052],[ 34.19549942]
[-6.55423832],[ 34.19380569]
[-6.54687452],[ 34.19042206]
[-6.54090166],[ 34.18727493]
[-6.53786182],[ 34.18570328]
[-6.53633833],[ 34.18491745]
[-6.53549862],[ 34.18451309]
[-6.53505898],[ 34.1843071]
[-6.53484154],[ 34.18419647]
[-6.53473616],[ 34.18413544]
[-6.53467607],[ 34.18409729]
[-6.53464031],[ 34.18407822]
[-6.53462696],[ 34.18405914]
[-6.53462553],[ 34.1840477]
[-6.53460693],[ 34.18405914]
[-6.53462219],[ 34.18408585]
[-6.5346384],[ 34.18408585]
[-6.53462315],[ 34.18405914]
[-6.53478813],[ 34.18402481]
[-6.53477621],[ 34.18399048]
[-6.53468513],[ 34.18397903]
[-6.53468132],[ 34.18399429]
[-6.53468561],[ 34.18400192]
[-6.53466845],[ 34.18399811]
[-6.53469276],[ 34.18399048]
[-6.53471756],[ 34.18399429]
[-6.53460741],[ 34.18399429]
[-6.53466129],[ 34.18403244]
[-6.53478765],[ 34.18409729]
[-6.534863],[ 34.18414307]
[-6.53489351],[ 34.18415833]
[-6.53484631],[ 34.18417358]
[-6.53483772],[ 34.18418503]
[-6.53482342],[ 34.18418884]
[-6.53480816],[ 34.18419647]
[-6.53476],[ 34.18421936]
[-6.5347333],[ 34.18423843]
[-6.53472233],[ 34.18426132]
[-6.53452253],[ 34.18428802]
[-6.5343523],[ 34.18431091]
[-6.53427076],[ 34.18431854]
[-6.53422546],[ 34.18432617]
[-6.53420591],[ 34.18432999]
[-6.53419924],[ 34.18432999]
[-6.53420067],[ 34.18432999]
[-6.53417444],[ 34.1843338]
[-6.53418827],[ 34.18432999]
[-6.53419781],[ 34.18432617]
[-6.53416824],[ 34.18434143]
[-6.53417492],[ 34.18434525]
[-6.53419018],[ 34.18434143]
[-6.53419828],[ 34.1843338]
[-6.53419542],[ 34.18431473]
[-6.53420687],[ 34.18430328]
[-6.53421497],[ 34.18429947]
[-6.53420591],[ 34.18429947]
[-6.53421068],[ 34.18431854]
[-6.53421164],[ 34.18431473]
[-6.53420687],[ 34.18429947]
[-6.53422928],[ 34.1842804]
[-6.53422213],[ 34.1842804]
[-6.53421068],[ 34.18428421]
[-6.53420353],[ 34.18429565]
[-6.53419828],[ 34.18429565]
[-6.53408718],[ 34.18429184]
[-6.53408813],[ 34.18428421]
[-6.5341258],[ 34.18426895]
[-6.53416061],[ 34.18426895]
[-6.53404999],[ 34.18426895]
[-6.53408957],[ 34.18427658]
[-6.53413677],[ 34.18427658]
[-6.53416014],[ 34.18426132]
[-6.53416634],[ 34.18423462]
[-6.53414249],[ 34.18419647]
[-6.53411007],[ 34.1841774]
[-6.5341239],[ 34.1842041]
[-6.53416109],[ 34.18424606]
[-6.5341754],[ 34.18427277]
[-6.53419161],[ 34.18428802]
[-6.53417158],[ 34.18429184]
[-6.53418684],[ 34.18431091]
[-6.53423023],[ 34.18434906]
[-6.53425312],[ 34.18437195]
[-6.53423786],[ 34.18438721]
[-6.53428698],[ 34.1844101]
[-6.53426075],[ 34.18440247]
[-6.53424835],[ 34.18436432]
[-6.53423786],[ 34.18434525]
[-6.53423357],[ 34.18432617]
[-6.53420067],[ 34.18431473]
[-6.53413248],[ 34.18429947]
[-6.5340867],[ 34.18427658]
[-6.53402948],[ 34.18428421]
[-6.53401756],[ 34.18432617]
[-6.53401947],[ 34.18436813]
[-6.53402376],[ 34.18439484]
[-6.53403473],[ 34.18441772]
[-6.53403854],[ 34.18444443]
[-6.5340271],[ 34.18447876]
[-6.53404188],[ 34.18453217]
[-6.5340867],[ 34.18462753]
[-6.53421593],[ 34.18476486]
[-6.53432131],[ 34.18492126]
[-6.53441954],[ 34.18507767]
[-6.53463888],[ 34.18524551]
[-6.53482437],[ 34.18536377]
[-6.53494072],[ 34.18540955]
[-6.53491545],[ 34.18539429]
[-6.53484535],[ 34.18531036]
[-6.53473997],[ 34.18515396]
[-6.53431988],[ 34.18483734]
[-6.5338726],[ 34.18455887]
[-6.53363276],[ 34.18439865]
[-6.53352213],[ 34.18430328]
[-6.53346157],[ 34.18424606]
[-6.53345251],[ 34.18418503]
[-6.53344965],[ 34.18420792]
[-6.53340816],[ 34.1842804]
[-6.53342724],[ 34.18431854]
[-6.53348064],[ 34.18434143]
[-6.53350258],[ 34.18438721]
[-6.53360844],[ 34.18449783]
[-6.53373528],[ 34.18468094]
[-6.53378391],[ 34.18486404]
[-6.53384972],[ 34.185009]
[-6.53392076],[ 34.18510437]
[-6.53398228],[ 34.18515778]
[-6.53401852],[ 34.18517303]
[-6.53391457],[ 34.18516922]
[-6.53389978],[ 34.18515396]
[-6.53397131],[ 34.18514633]
[-6.53397608],[ 34.18515778]
[-6.53398895],[ 34.18516922]
[-6.5340333],[ 34.18518448]
[-6.53409815],[ 34.18521118]
[-6.53410101],[ 34.1852417]
[-6.5341115],[ 34.18527222]
[-6.53412724],[ 34.18530273]
[-6.534163],[ 34.18531799]
[-6.53418779],[ 34.18532562]
[-6.53420401],[ 34.18533325]
[-6.53420925],[ 34.18533325]
[-6.53419399],[ 34.18530273]
[-6.53423738],[ 34.18521881]
[-6.53431416],[ 34.18515396]
[-6.53477621],[ 34.18498993]
[-6.53596497],[ 34.18528748]
[-6.53739691],[ 34.18640518]
[-6.54063416],[ 34.18762207]
[-6.5474577],[ 34.1903038]
[-6.55303526],[ 34.19324493]
[-6.55531693],[ 34.19443512]
[-6.55569601],[ 34.19475937]
[-6.55572176],[ 34.19489288]
[-6.55569887],[ 34.19497681]
[-6.55562973],[ 34.19504166]
[-6.55557966],[ 34.19508743]
[-6.55538273],[ 34.19510651]
[-6.55523062],[ 34.19511414]
[-6.55516005],[ 34.19512558]
[-6.55510807],[ 34.19513702]
[-6.55507708],[ 34.19515228]
[-6.55505037],[ 34.19518661]
[-6.55515814],[ 34.19525146]
[-6.55524874],[ 34.19535446]
[-6.55522919],[ 34.19550705]
[-6.55583954],[ 34.1955986]
[-6.55636406],[ 34.19563293]
[-6.55665207],[ 34.19567871]
[-6.55678749],[ 34.19573212]
[-6.55683851],[ 34.19575882]
[-6.55682468],[ 34.19577408]
[-6.55683947],[ 34.19577408]
[-6.55682898],[ 34.195755]
[-6.55686378],[ 34.19575882]
[-6.55686998],[ 34.19576263]
[-6.55686188],[ 34.19576263]
[-6.55687141],[ 34.19575882]
[-6.55690527],[ 34.19575882]
[-6.55693102],[ 34.19576645]
[-6.55687761],[ 34.19576263]
[-6.55688524],[ 34.19576263]
[-6.55689621],[ 34.195755]
[-6.55689955],[ 34.19575119]
[-6.55688953],[ 34.19575119]
[-6.55684376],[ 34.19576645]
[-6.55681324],[ 34.19579315]
[-6.55668211],[ 34.19585419]
[-6.55658293],[ 34.19594955]
[-6.55651999],[ 34.1961441]
[-6.55589628],[ 34.19654083]
[-6.55539799],[ 34.19691467]
[-6.55510569],[ 34.19715118]
[-6.55497503],[ 34.19723129]
[-6.55494404],[ 34.19720078]
[-6.55493641],[ 34.19715118]
[-6.55503178],[ 34.197052]
[-6.5551095],[ 34.19686127]
[-6.55514812],[ 34.19655991]
[-6.55573606],[ 34.19606781]
[-6.55618191],[ 34.19563293]
[-6.55638599],[ 34.19543839]
[-6.55647802],[ 34.19535828]
[-6.55652142],[ 34.19536972]
[-6.55662155],[ 34.19548416]
[-6.55671453],[ 34.1955986]
[-6.55675077],[ 34.19565201]
[-6.55678177],[ 34.19568253]
[-6.55675364],[ 34.1956749]
[-6.55674314],[ 34.19561005]
[-6.55676031],[ 34.1955986]
[-6.55676079],[ 34.19564056]
[-6.55672932],[ 34.1956749]
[-6.55671072],[ 34.19568253]
[-6.55671835],[ 34.19567108]
[-6.55666828],[ 34.19564438]
[-6.55671835],[ 34.19564819]
[-6.55677843],[ 34.19566727]
[-6.55679083],[ 34.19566345]
[-6.55681896],[ 34.19564056]
[-6.55684757],[ 34.19563675]
[-6.55689287],[ 34.19564056]
[-6.55683136],[ 34.19562912]
[-6.55681419],[ 34.19562912]
[-6.55575752],[ 34.19540405]
[-6.55449486],[ 34.19473648]
[-6.55367899],[ 34.1934433]
[-6.54764223],[ 34.19098282]
[-6.54122686],[ 34.1882019]
[-6.53744698],[ 34.18647766]
[-6.5355382],[ 34.18563461]
[-6.53449869],[ 34.18507385]
[-6.53389168],[ 34.1847229]
[-6.53358078],[ 34.18452835]
[-6.53338575],[ 34.18441391]
[-6.5332737],[ 34.18435287]
[-6.53327417],[ 34.18431854]
[-6.53328753],[ 34.1843071]
[-6.53329659],[ 34.18429947]
[-6.53330564],[ 34.18429184]
[-6.5333004],[ 34.18428802]
[-6.53330231],[ 34.18427277]
[-6.53331327],[ 34.18426514]
[-6.53329563],[ 34.18425751]
[-6.53329515],[ 34.18426132]
[-6.5333004],[ 34.18426514]
[-6.53329039],[ 34.18427277]
[-6.53330469],[ 34.18427277]
[-6.53331137],[ 34.1842804]
[-6.53329706],[ 34.18426895]
[-6.53331947],[ 34.18426514]
[-6.53334427],[ 34.18426895]
[-6.53334761],[ 34.18427277]
[-6.53343534],[ 34.18428421]
[-6.53343678],[ 34.18429565]
[-6.53339863],[ 34.18430328]
[-6.53347158],[ 34.18431854]
[-6.53354025],[ 34.18434143]
[-6.53348684],[ 34.18435287]
[-6.53349447],[ 34.18434906]
[-6.53345823],[ 34.18434525]
[-6.53341389],[ 34.18431854]
[-6.53336143],[ 34.18428802]
[-6.53332663],[ 34.18426132]
[-6.53328848],[ 34.18426132]
[-6.53327513],[ 34.18429184]
[-6.53326654],[ 34.18432617]
[-6.53325367],[ 34.1843605]
[-6.53329897],[ 34.1844101]
[-6.53330278],[ 34.18438721]
[-6.53329563],[ 34.18431091]
[-6.53329086],[ 34.18427658]
[-6.53329134],[ 34.18426132]
[-6.53329325],[ 34.18426132]
[-6.53331852],[ 34.18427277]
[-6.53333569],[ 34.18429565]
[-6.53335381],[ 34.18430328]
[-6.53337336],[ 34.1843071]
[-6.53337002],[ 34.18432236]
[-6.53337431],[ 34.1843338]
[-6.53337288],[ 34.18433762]
[-6.53337479],[ 34.18432236]
[-6.53338385],[ 34.18429947]
[-6.53339291],[ 34.18429565]
[-6.53339863],[ 34.18429947]
[-6.53341866],[ 34.18429565]
[-6.53341913],[ 34.18429565]
[-6.53342056],[ 34.18429947]
[-6.56397533],[ 34.33589172]
[-6.54866982],[ 34.30623245]
[-6.54032898],[ 34.34616089]
[-3.3706677],[ 17.10064507]
[-4.927701],[ 25.99300003]
[-5.71888685],[ 30.00122643]
[-6.11793232],[ 32.0608139]
[-6.32412291],[ 33.13622284]
[-6.42960882],[ 33.65558243]
[-6.48167467],[ 33.92037964]
[-6.5075779],[ 34.0524292]
[-6.52051115],[ 34.11841583]
[-6.52696657],[ 34.15130997]
[-6.53019428],[ 34.16775894]
[-6.53190565],[ 34.17599106]
[-6.53269291],[ 34.18013382]
[-6.53311872],[ 34.18225861]
[-6.53338575],[ 34.18334579]
[-6.53342867],[ 34.18383026]
[-6.53351259],[ 34.18400574]
[-6.53351974],[ 34.18412018]
[-6.53348446],[ 34.18417358]
[-6.53343487],[ 34.18418121]
[-6.53343773],[ 34.18416977]
[-6.53340054],[ 34.1841774]
[-6.5334115],[ 34.18420029]
[-6.5334549],[ 34.18422699]
[-6.53351784],[ 34.18425369]
[-6.53361607],[ 34.1842804]
[-6.53368521],[ 34.18431091]
[-6.53363943],[ 34.18436432]
[-6.53345633],[ 34.18442535]
[-6.53326082],[ 34.18445587]
[-6.53315592],[ 34.1844635]
[-6.53309917],[ 34.18444443]
[-6.53308201],[ 34.18442154]
[-6.53305292],[ 34.18437576]
[-6.53297806],[ 34.1842804]
[-6.53297329],[ 34.18415451]
[-6.53298044],[ 34.18405533]
[-6.53277588],[ 34.18399048]
[-6.53254271],[ 34.18395615]
[-6.53241825],[ 34.18397522]
[-6.53232813],[ 34.18409348]
[-6.53178787],[ 34.18432617]
[-6.53137493],[ 34.18452454]
[-6.53117323],[ 34.1846199]
[-6.53106356],[ 34.18467331]
[-6.53103018],[ 34.18470764]
[-6.5310235],[ 34.1847229]
[-6.53101921],[ 34.18473816]
[-6.53107119],[ 34.18475723]
[-6.53115749],[ 34.18477631]
[-6.53118753],[ 34.18478012]
[-6.53118992],[ 34.18478775]
[-6.53118896],[ 34.18478775]
[-6.53118515],[ 34.18479156]
[-6.531178],[ 34.18479538]
[-6.53116465],[ 34.18479538]
[-6.53116226],[ 34.18479538]
[-6.53116035],[ 34.18479156]
[-6.53116179],[ 34.18479919]
[-6.53116608],[ 34.18479538]
[-6.53115845],[ 34.18479538]
[-6.53117371],[ 34.18479156]
[-6.53118849],[ 34.18478775]
[-6.53120089],[ 34.18478394]
[-6.5311923],[ 34.18478775]
[-6.53118849],[ 34.18478394]
[-6.53118896],[ 34.18478394]
[-6.53119087],[ 34.18478775]
[-6.53118849],[ 34.18479156]
[-6.53118753],[ 34.18480301]
[-6.53118134],[ 34.18481064]
[-6.53117037],[ 34.18483734]
[-6.53116369],[ 34.18484879]
[-6.53116179],[ 34.18486023]
[-6.53116083],[ 34.18486786]
[-6.53116894],[ 34.18486786]
[-6.5311532],[ 34.1848793]
[-6.53114319],[ 34.18490219]
[-6.53114033],[ 34.18494034]
[-6.53150463],[ 34.18499374]
[-6.53205633],[ 34.18503189]
[-6.53174782],[ 34.18500137]
[-6.53279924],[ 34.18478394]
[-6.53549194],[ 34.18429947]
[-6.53376198],[ 34.18352127]
[-6.527596],[ 34.18233871]
[-6.52565241],[ 34.18124771]
[-6.52537584],[ 34.18067932]
[-6.52522087],[ 34.18039703]
[-6.5252943],[ 34.18024826]
[-6.52537966],[ 34.18016815]
[-6.55582857],[ 34.33179092]
[-6.54064274],[ 34.30211639]
[-6.53178835],[ 34.34209442]
[-3.36508131],[ 17.09872055]
[-4.92133617],[ 25.98985863]
[-5.7120204],[ 29.99771309]
[-6.11052704],[ 32.05666733]
[-6.31625271],[ 33.1321373]
[-6.42158031],[ 33.65139389]
[-6.47375774],[ 33.9161911]
[-6.49956608],[ 34.0482254]
[-6.51236582],[ 34.11419678]
[-6.51867723],[ 34.14709854]
[-6.52181005],[ 34.16355896]
[-6.52340221],[ 34.17178726]
[-6.52406693],[ 34.17592239]
[-6.52404642],[ 34.17797089]
[-6.52446413],[ 34.17896271]
[-6.52610588],[ 34.1796875]
[-6.52713203],[ 34.18060684]
[-6.52977467],[ 34.18242264]
[-6.53850985],[ 34.18602753]
[-6.54712439],[ 34.19018555]
[-6.55209303],[ 34.19294357]
[-6.55453682],[ 34.19430923]
[-6.55574179],[ 34.19499588]
[-6.55643225],[ 34.1952858]
[-6.5567894],[ 34.19543076]
[-6.55674696],[ 34.19554138]
[-6.55664587],[ 34.19560623]
[-6.55661535],[ 34.19562531]
[-6.5565896],[ 34.19562149]
[-6.55661154],[ 34.19561768]
[-6.55662537],[ 34.19561768]
[-6.55666065],[ 34.1955986]
[-6.55668116],[ 34.1955719]
[-6.55669928],[ 34.19549179]
[-6.55681324],[ 34.19536591]
[-6.55683947],[ 34.19531631]
[-6.5567894],[ 34.19538116]
[-6.55671072],[ 34.19553375]
[-6.55666161],[ 34.19567108]
[-6.55665064],[ 34.19573212]
[-6.55667877],[ 34.19575119]
[-6.55670881],[ 34.19573593]
[-6.55673027],[ 34.1957016]
[-6.55698252],[ 34.19562531]
[-6.55718994],[ 34.19557571]
[-6.55726814],[ 34.19560242]
[-6.55730772],[ 34.19564438]
[-6.55734587],[ 34.19570923]
[-6.55719519],[ 34.19573212]
[-6.55727053],[ 34.1956749]
[-6.55749083],[ 34.19562531]
[-6.55744505],[ 34.19562531]
[-6.55733299],[ 34.19567871]
[-6.55724859],[ 34.19573593]
[-6.55724525],[ 34.19576645]
[-6.55717373],[ 34.19577408]
[-6.55687571],[ 34.19574356]
[-6.55680609],[ 34.1957016]
[-6.55681801],[ 34.19569397]
[-6.55676889],[ 34.19566345]
[-6.55672741],[ 34.1955986]
[-6.55678415],[ 34.19553375]
[-6.55680037],[ 34.19549179]
[-6.55663347],[ 34.1954689]
[-6.55655813],[ 34.19548416]
[-6.55556917],[ 34.19532394]
[-6.554842],[ 34.19485092]
[-6.55423737],[ 34.19365692]
[-6.54834557],[ 34.191185]
[-6.54352808],[ 34.18858719]
[-6.53988314],[ 34.18639755]
[-6.53768253],[ 34.18483734]
[-6.53585052],[ 34.18421555]
[-6.53468227],[ 34.18396759]
[-6.53409052],[ 34.18380356]
[-6.53379631],[ 34.18367386]
[-6.53351736],[ 34.18356705]
[-6.5333333],[ 34.18347549]
[-6.53322983],[ 34.18344116]
[-6.53319359],[ 34.18342972]
[-6.53316021],[ 34.18342209]
[-6.53312206],[ 34.18341446]
[-6.53318119],[ 34.18341446]
[-6.53327894],[ 34.18341446]
[-6.53333998],[ 34.18339157]
[-6.53373671],[ 34.18330765]
[-6.53408432],[ 34.18321609]
[-6.53426266],[ 34.18316269]
[-6.53400517],[ 34.18312454]
[-6.53377247],[ 34.18310547]
[-6.53366566],[ 34.18309402]
[-6.53359938],[ 34.18307114]
[-6.53357935],[ 34.18302536]
[-6.53358555],[ 34.18299484]
[-6.5337081],[ 34.1829834]
[-6.53380537],[ 34.18301392]
[-6.53390646],[ 34.18307114]
[-6.5346427],[ 34.18319702]
[-6.53521585],[ 34.18333054]
[-6.5354414],[ 34.18340683]
[-6.53553486],[ 34.18347931]
[-6.53558636],[ 34.1835556]
[-6.53531694],[ 34.18369293]
[-6.535079],[ 34.18381882]
[-6.53500271],[ 34.18387222]
[-6.5349369],[ 34.18391418]
[-6.53489208],[ 34.18394089]
[-6.5348835],[ 34.1839447]
[-6.53487253],[ 34.1839447]
[-6.53486347],[ 34.18394089]
[-6.53485537],[ 34.18394089]
[-6.53485394],[ 34.18394089]
[-6.53485298],[ 34.18394089]
[-6.53485203],[ 34.18394852]
[-6.53484392],[ 34.18395233]
[-6.53483295],[ 34.18395233]
[-6.53484678],[ 34.18394852]
[-6.53481197],[ 34.1839447]
[-6.53480864],[ 34.18395233]
[-6.53484297],[ 34.18395996]
[-6.53486109],[ 34.18395996]
[-6.53486443],[ 34.18395233]
[-6.53487062],[ 34.18393326]
[-6.53490877],[ 34.18391037]
[-6.53488588],[ 34.18390274]
[-6.53487635],[ 34.18391418]
[-6.5348773],[ 34.18393707]
[-6.53488255],[ 34.18395233]
[-6.53488016],[ 34.18396378]
[-6.53487825],[ 34.18397522]
[-6.53488874],[ 34.18399048]
[-6.53490305],[ 34.18400574]
[-6.53491163],[ 34.18402481]
[-6.53491974],[ 34.18403244]
[-6.53493547],[ 34.18402481]
[-6.53494883],[ 34.18402863]
[-6.53495646],[ 34.18402481]
[-6.53495455],[ 34.18399811]
[-6.53497171],[ 34.18397522]
[-6.53498077],[ 34.183918]
[-6.53482914],[ 34.18378448]
[-6.53488159],[ 34.18371201]
[-6.53495789],[ 34.18372345]
[-6.53498745],[ 34.18378448]
[-6.53501129],[ 34.18392181]
[-6.53502131],[ 34.18404007]
[-6.53505278],[ 34.18413162]
[-6.53506947],[ 34.18418503]
[-6.53508854],[ 34.18420792]
[-6.53507233],[ 34.18417358]
[-6.53502083],[ 34.1841011]
[-6.53498268],[ 34.18405533]
[-6.53496742],[ 34.18402481]
[-6.5349617],[ 34.18400955]
[-6.53496361],[ 34.18400574]
[-6.5349741],[ 34.18400574]
[-6.53498745],[ 34.18400955]
[-6.53498459],[ 34.18400192]
[-6.53498745],[ 34.18399811]
[-6.53499746],[ 34.18402481]
[-6.53500271],[ 34.18400955]
[-6.53500128],[ 34.18401718]
[-6.53501558],[ 34.18405151]
[-6.53503418],[ 34.18409348]
[-6.53504181],[ 34.18412018]
[-6.53503132],[ 34.18413544]
[-6.53503609],[ 34.18414307]
[-6.53500557],[ 34.18412781]
[-6.53498411],[ 34.18410492]
[-6.53497553],[ 34.18408966]
[-6.53493357],[ 34.18408585]
[-6.53494358],[ 34.18408203]
[-6.53495598],[ 34.18408203]
[-6.5349555],[ 34.18408585]
[-6.53495502],[ 34.18408203]
[-6.53496313],[ 34.18406296]
[-6.53496933],[ 34.18405151]
[-6.53496647],[ 34.18404388]
[-6.53496075],[ 34.18404388]
[-6.53496027],[ 34.18405533]
[-6.53495836],[ 34.18405533]
[-6.56553364],[ 34.3356514]
[-6.55022097],[ 34.30600357]
[-6.54207277],[ 34.34593964]
[-3.3718257],[ 17.10053635]
[-4.92903566],[ 25.99292564]
[-5.72033787],[ 30.00120354]
[-6.11950397],[ 32.06079483]
[-6.32576418],[ 33.13621902]
[-6.43127108],[ 33.65558624]
[-6.48339844],[ 33.92039871]
[-6.50929499],[ 34.05242538]
[-6.52216101],[ 34.11841202]
[-6.52858925],[ 34.15135956]
[-6.53179455],[ 34.16791916]
[-6.53323698],[ 34.17636108]
[-6.53414679],[ 34.18067169]
[-6.53524637],[ 34.18288422]
[-6.53667355],[ 34.18429565]
[-6.53885317],[ 34.18539047]
[-6.54332542],[ 34.18725586]
[-6.54944897],[ 34.19029236]
[-6.55340481],[ 34.19276428]
[-6.5859623],[ 34.34536362]
[-6.5716114],[ 34.31639099]
[-6.56532764],[ 34.35646057]
[-3.3870492],[ 17.10553169]
[-4.94723701],[ 26.00114059]
[-5.74022532],[ 30.01038933]
[-6.14102364],[ 32.07164383]
[-6.34825993],[ 33.14687347]
[-6.46109104],[ 33.78322601]
[-6.51145458],[ 34.03554916]
[-6.56507921],[ 34.28274918]
[-3.26534057],[ 17.21645164]
[-4.86540222],[ 26.38404655]
[-2.50795674],[ 13.16522598]
[-4.57207537],[ 23.84984398]
[-5.54273987],[ 29.06715584]
[-6.03815746],[ 31.52877808]
[-6.29536819],[ 32.88117981]
[-6.42708969],[ 33.53620148]
[-6.49238873],[ 33.86597061]
[-6.52485514],[ 34.03137207]
[-6.56816816],[ 34.25979233]
[-6.56286335],[ 34.27442551]
[-6.56098461],[ 34.33666611]
[-3.38472962],[ 17.09810066]
[-4.94604874],[ 25.99622536]
[-5.73938274],[ 30.0092907]
[-6.14036465],[ 32.0717392]
[-6.34764194],[ 33.14765549]
[-6.45321369],[ 33.66769028]
[-6.50530529],[ 33.9327774]
[-6.53111506],[ 34.06507874]
[-6.54389048],[ 34.13121414]
[-6.55032253],[ 34.16418076]
[-6.55358362],[ 34.18064499]
[-6.55515957],[ 34.18885803]
[-6.55597401],[ 34.19296646]
[-6.55639362],[ 34.19501877]
[-6.55662823],[ 34.19604111]
[-6.55676222],[ 34.19654465]
[-6.55684185],[ 34.19678497]
[-6.58792448],[ 34.34831238]
[-6.57233238],[ 34.31874466]
[-6.56556702],[ 34.35850525]
[-3.3871541],[ 17.10647202]
[-4.94709063],[ 26.00263214]
[-5.73998594],[ 30.0120182]
[-6.14073849],[ 32.07355881]
[-6.34797335],[ 33.14874649]
[-6.45352316],[ 33.66842651]
[-6.50554895],[ 33.9332962]
[-6.5314517],[ 34.06537628]
[-6.54435253],[ 34.13133621]
[-6.55078745],[ 34.16423416]
[-6.55397606],[ 34.18068314]
[-6.55558681],[ 34.18889999]
[-6.55639458],[ 34.19301605]
[-6.55679941],[ 34.19506454]
[-6.55698586],[ 34.1960907]
[-6.5570755],[ 34.19660187]
[-6.55719185],[ 34.19685745]
[-6.55721188],[ 34.19697189]
[-6.55718565],[ 34.19704437]
[-6.55717134],[ 34.19708252]
[-6.55715609],[ 34.19710922]
[-6.5571475],[ 34.19711685]
[-6.55715466],[ 34.19710922]
[-6.55714083],[ 34.1971283]
[-6.55714655],[ 34.197155]
[-6.55714083],[ 34.19717026]
[-6.55709028],[ 34.19718552]
[-6.55707598],[ 34.1971817]
[-6.55707932],[ 34.19717407]
[-6.55707598],[ 34.19716263]
[-6.55704546],[ 34.19712067]
[-6.55703974],[ 34.19702911]
[-6.55706072],[ 34.19683838]
[-6.5569582],[ 34.19646835]
[-6.55695343],[ 34.19612122]
[-6.55707979],[ 34.19592285]
[-6.55705547],[ 34.19580078]
[-6.5570116],[ 34.1957283]
[-6.55694151],[ 34.19566727]
[-6.55698586],[ 34.19563675]
[-6.55702829],[ 34.19563675]
[-6.55698919],[ 34.19564819]
[-6.55687189],[ 34.19569016]
[-6.55671501],[ 34.19576645]
[-6.5566864],[ 34.19581604]
[-6.55672407],[ 34.19583511]
[-6.55674267],[ 34.19584656]
[-6.55537081],[ 34.19548416]
[-6.55424166],[ 34.19464111]
[-6.55370378],[ 34.1930542]
